customer_id,age,gender,tenure,monthly_charges,total_charges,contract_type,payment_method,calls_made,data_used_gb,international_calls,customer_support_calls,churn
1922,61,Male,25,75.22,3433.24,Month-to-Month,Credit Card,99,22.44,1,1,0
1923,76,Female,23,104.62,1234.64,Two Year,Electronic Check,380,34.59,0,6,0
1924,76,Male,59,51.98,2795.59,Two Year,Mailed Check,285,23,5,8,0
1925,66,Female,1,63.81,1992.78,Month-to-Month,Bank Transfer,306,45.39,3,8,0
1926,78,Male,15,67.04,4811.74,Two Year,Credit Card,249,38.69,2,8,1
1927,34,Male,52,47.87,2220.75,Two Year,Bank Transfer,246,14.38,0,9,0
1928,27,Male,58,57.98,2962.45,Month-to-Month,Mailed Check,50,7.39,6,5,0
1929,74,Male,41,79.85,4729.35,Month-to-Month,Electronic Check,332,44.83,8,4,0
1930,72,Male,44,78.02,4947.25,Month-to-Month,Credit Card,238,20.45,3,9,0
1931,66,Male,4,83.64,598.13,Month-to-Month,Credit Card,174,19.74,0,9,0
1932,64,Female,68,55.18,4188.17,One Year,Mailed Check,225,40.69,2,7,0
1933,29,Male,7,51.58,1972.37,Month-to-Month,Electronic Check,328,1.46,8,5,0
1934,79,Female,46,81.16,3014.66,Two Year,Credit Card,188,23.1,0,7,1
1935,33,Female,9,33.29,1937.74,Two Year,Mailed Check,151,36,0,0,0
1936,41,Male,33,45.3,2065.47,Month-to-Month,Credit Card,336,42.59,4,3,1
1937,36,Male,33,24.21,878.4,Month-to-Month,Bank Transfer,360,44.38,4,9,0
1938,25,Female,4,27.26,2906.56,Month-to-Month,Credit Card,367,23.82,7,4,0
1939,48,Male,65,44.34,2778.91,Month-to-Month,Mailed Check,196,42.54,0,3,0
1940,38,Male,34,21.95,1027.84,Month-to-Month,Bank Transfer,345,2.75,7,5,0
1941,34,Male,64,44.54,2754.48,Month-to-Month,Credit Card,322,15.97,1,6,1
1942,40,Male,25,85.5,4868.2,Month-to-Month,Credit Card,61,1.51,0,7,0
1943,54,Male,55,26.11,3600.6,Month-to-Month,Electronic Check,192,9.11,7,7,0
1944,71,Male,9,63.67,2456.81,Two Year,Electronic Check,216,36.51,9,4,0
1945,33,Male,17,111.31,4588.81,Month-to-Month,Credit Card,318,1.22,1,7,0
1946,23,Female,21,99.13,2919.04,Month-to-Month,Bank Transfer,143,26.63,4,2,0
1947,25,Male,60,50.54,761.74,One Year,Electronic Check,155,21.29,9,2,1
1948,42,Female,13,112.48,2782.8,Month-to-Month,Electronic Check,324,7.02,5,0,1
1949,35,Female,3,52.96,986.77,Month-to-Month,Electronic Check,250,34.6,2,9,0
1950,42,Female,68,27.25,3860.77,One Year,Mailed Check,362,34.96,8,0,1
1951,29,Female,4,119.41,4839.15,Month-to-Month,Credit Card,141,36.59,8,0,1
1952,32,Male,7,107,1868.01,Month-to-Month,Bank Transfer,285,38.5,7,9,0
1953,76,Female,26,66.59,2231.1,Month-to-Month,Bank Transfer,109,16.43,6,2,0
1954,43,Female,24,86.64,2165.33,Month-to-Month,Credit Card,284,49.71,4,7,0
1955,58,Female,10,87.12,1497.97,Month-to-Month,Electronic Check,233,4.57,9,8,1
1956,62,Female,13,39.45,3991.48,One Year,Bank Transfer,282,32.74,1,2,1
1957,43,Female,44,40,3126.87,Month-to-Month,Mailed Check,176,48.57,2,7,0
1958,64,Male,39,66.96,413.85,Month-to-Month,Mailed Check,150,11.99,4,9,0
1959,49,Male,19,111.16,4210.15,One Year,Bank Transfer,184,14.63,7,0,0
1960,27,Female,51,21,1016.73,Two Year,Mailed Check,282,29.22,0,2,0
1961,33,Male,19,98.25,4897.84,One Year,Credit Card,117,39.28,0,0,0
1962,24,Male,52,25.75,1945.65,Month-to-Month,Mailed Check,136,17.12,6,9,0
1963,34,Female,47,67.82,3120.6,Month-to-Month,Mailed Check,285,42,0,8,0
1964,40,Female,30,83.79,481.34,Month-to-Month,Bank Transfer,157,12.81,2,2,0
1965,43,Female,46,88.68,1788.85,One Year,Mailed Check,186,43.84,7,9,0
1966,38,Male,21,25.85,4031.53,One Year,Bank Transfer,314,13.39,8,9,0
1967,39,Female,48,61.86,2438.32,Month-to-Month,Electronic Check,382,31.25,4,4,1
1968,75,Male,62,78.38,4532.56,Month-to-Month,Electronic Check,112,18.53,5,9,0
1969,24,Male,58,26.6,2918.18,Month-to-Month,Mailed Check,279,16.77,7,9,0
1970,31,Male,18,33.51,4650,Month-to-Month,Electronic Check,287,18.35,2,6,0
1971,32,Female,59,86.36,4914.79,Two Year,Bank Transfer,398,25.46,0,8,0
1972,70,Male,48,72.16,2324.08,Month-to-Month,Electronic Check,296,42.41,8,6,1
1973,24,Female,63,36.18,2869.27,Month-to-Month,Credit Card,208,38.21,1,0,0
1974,26,Female,12,73.52,4191.11,One Year,Electronic Check,87,23.02,8,6,1
1975,68,Female,34,111.27,1185.51,Month-to-Month,Electronic Check,293,14.83,1,6,1
1976,65,Female,61,21.56,4321.98,Month-to-Month,Bank Transfer,56,42.86,7,1,1
1977,25,Female,53,84.26,3000.41,Month-to-Month,Electronic Check,126,43.64,2,6,0
1978,67,Male,25,27.37,3654.95,Month-to-Month,Mailed Check,306,23.23,8,1,0
1979,76,Male,62,20.64,491.28,Month-to-Month,Credit Card,86,35.1,9,0,0
1980,40,Male,4,35.07,3854.32,Month-to-Month,Electronic Check,399,19.09,3,8,0
1981,46,Male,13,62.29,1622.86,Month-to-Month,Electronic Check,115,8.31,7,9,0
1982,35,Male,42,100.23,4045.64,Month-to-Month,Mailed Check,149,16.75,3,9,0
1983,48,Female,49,48.18,2594.85,Month-to-Month,Credit Card,381,34.42,2,4,0
1984,47,Female,56,82.57,1445.61,One Year,Credit Card,310,38.7,0,6,0
1985,69,Male,47,61.12,4768.52,Month-to-Month,Electronic Check,361,42.73,3,9,0
1986,56,Male,8,43.43,3848.81,Month-to-Month,Bank Transfer,91,1.87,1,5,0
1987,52,Male,55,71.42,4929.86,Month-to-Month,Credit Card,98,24.83,8,7,1
1988,35,Female,18,99.75,1885.9,Month-to-Month,Credit Card,351,14.42,1,9,1
1989,76,Female,35,103.25,3281.18,Month-to-Month,Bank Transfer,120,34.51,7,2,0
1990,59,Female,32,104.65,3096.78,One Year,Credit Card,295,13.02,9,3,1
1991,56,Male,24,53.86,3469.03,Month-to-Month,Credit Card,51,28.75,9,1,0
1992,34,Male,7,99.35,287.75,One Year,Bank Transfer,372,35.89,6,4,1
1993,31,Male,13,41.22,1529.42,Month-to-Month,Electronic Check,111,38.73,5,9,1
1994,48,Male,69,93.84,4555.75,One Year,Bank Transfer,385,14.2,3,0,1
1995,41,Female,42,114.84,2176.72,Two Year,Mailed Check,76,5.3,2,4,0
1996,52,Male,31,21.37,4807.15,Month-to-Month,Mailed Check,391,11.72,9,7,1
1997,61,Male,26,64.04,1146.17,Month-to-Month,Electronic Check,116,30.36,4,5,0
1998,77,Male,32,84.78,4987.38,Month-to-Month,Mailed Check,194,2.98,1,9,0
1999,62,Female,52,90.18,3518.15,One Year,Mailed Check,263,8.78,1,8,0
2000,51,Female,20,37.61,3904.33,Month-to-Month,Credit Card,376,49.78,7,5,0
2001,20,Male,40,117.22,2044.62,One Year,Credit Card,106,19.73,2,8,0
2002,54,Female,59,81.53,4544.34,One Year,Electronic Check,335,25.33,6,5,0
2003,60,Female,14,36.43,2772.77,Month-to-Month,Mailed Check,260,1.54,5,2,0
2004,57,Female,44,22.05,3436.6,Month-to-Month,Mailed Check,242,30,7,2,0
2005,43,Female,48,98.33,564.56,Month-to-Month,Bank Transfer,163,16.94,2,0,1
2006,72,Female,43,27.97,3195.24,One Year,Credit Card,171,26.98,0,9,0
2007,40,Male,16,34.11,4407.49,Month-to-Month,Bank Transfer,152,26.78,5,7,1
2008,61,Male,35,77.48,973.59,Month-to-Month,Mailed Check,204,48.41,5,6,0
2009,56,Male,53,80.35,3714.86,Month-to-Month,Electronic Check,123,14.14,7,4,0
2010,32,Female,34,88.69,224.46,Month-to-Month,Mailed Check,224,28.95,9,3,0
2011,73,Female,3,59.35,4638.39,Month-to-Month,Electronic Check,63,19.7,2,2,0
2012,66,Female,68,97.39,4916.29,One Year,Electronic Check,216,21.68,8,2,1
2013,21,Female,5,117.44,1835.48,One Year,Bank Transfer,104,3.72,5,8,0
2014,46,Male,10,47.11,624.66,One Year,Mailed Check,75,34.73,0,0,0
2015,39,Male,52,90.3,3327.02,One Year,Bank Transfer,93,10.57,2,3,1
2016,42,Male,29,112.85,246.19,One Year,Mailed Check,118,23.96,3,8,0
2017,30,Male,31,88.63,2464.18,Month-to-Month,Electronic Check,87,22.28,2,8,0
2018,35,Male,66,88.11,1431.72,Two Year,Credit Card,385,23.94,5,9,1
2019,50,Male,69,42.38,2419.36,Month-to-Month,Mailed Check,61,19.4,6,8,0
2020,33,Female,37,73.51,189.55,Month-to-Month,Electronic Check,154,12.88,1,2,1
2021,62,Female,27,76.25,352.9,Month-to-Month,Credit Card,293,22.99,5,4,0
2022,59,Male,33,90.01,178.28,Month-to-Month,Mailed Check,322,3.26,3,3,0
2023,61,Female,68,119.68,3133.75,Month-to-Month,Credit Card,330,12.87,0,9,0
2024,79,Male,59,23.36,2844.46,Month-to-Month,Mailed Check,241,39.46,1,3,0
2025,19,Male,64,26.52,1242.47,One Year,Mailed Check,137,42.3,4,3,0
2026,72,Female,44,27.8,3268.55,Month-to-Month,Credit Card,188,36.05,8,5,1
2027,52,Male,49,94.3,4432.62,Month-to-Month,Bank Transfer,195,32,4,7,1
2028,59,Male,53,33.64,1458.88,Two Year,Credit Card,213,40.75,7,2,0
2029,51,Male,49,82.25,4176.77,Month-to-Month,Credit Card,308,7.26,9,1,1
2030,47,Female,66,52.47,3346.29,Month-to-Month,Electronic Check,388,26.74,1,7,1
2031,76,Female,63,65.73,265.72,One Year,Credit Card,375,6.7,4,8,0
2032,72,Female,25,41.57,1938.23,Month-to-Month,Mailed Check,136,39.12,0,6,0
2033,30,Female,4,106.61,2588.01,Month-to-Month,Mailed Check,376,26.51,1,3,0
2034,30,Male,51,78.62,3685.33,Month-to-Month,Credit Card,288,40.69,2,6,0
2035,35,Female,11,114.46,1506.94,Month-to-Month,Electronic Check,314,40.15,7,1,0
2036,49,Female,17,77.46,4915.38,Month-to-Month,Mailed Check,243,23.84,9,2,0
2037,49,Female,66,32.39,3454.24,Month-to-Month,Bank Transfer,177,25.35,2,9,1
2038,52,Male,70,37.09,1926.79,Month-to-Month,Credit Card,171,2.39,3,1,0
2039,76,Female,69,118.91,575.42,Month-to-Month,Bank Transfer,293,26.65,3,7,1
2040,56,Female,29,92.56,988.7,Two Year,Electronic Check,96,34.2,8,1,1
2041,63,Male,20,24.93,2489.28,Month-to-Month,Bank Transfer,369,12.45,3,9,1
2042,69,Male,27,90.38,2524.01,One Year,Credit Card,161,49.34,8,6,0
2043,46,Male,8,61.22,3861.82,Month-to-Month,Bank Transfer,352,48.77,7,1,0
2044,79,Male,61,50.72,3658.27,One Year,Mailed Check,124,14.86,3,1,0
2045,66,Female,28,35.41,1086.24,Month-to-Month,Bank Transfer,347,35.94,2,9,1
2046,46,Male,70,103.99,3015.29,Month-to-Month,Electronic Check,354,2.47,1,2,0
2047,79,Female,3,26.38,201.05,Month-to-Month,Electronic Check,79,33.62,7,2,0
2048,70,Female,69,48.98,2052.88,One Year,Electronic Check,57,31.58,7,5,0
2049,61,Female,7,50.64,3844.12,Month-to-Month,Mailed Check,390,41.29,0,9,0
2050,74,Female,60,36.09,2057.59,Month-to-Month,Electronic Check,57,15.91,6,3,0
2051,33,Female,4,70.82,4194.42,Month-to-Month,Mailed Check,288,44.02,7,8,1
2052,73,Male,5,21.17,4883.16,Month-to-Month,Electronic Check,240,43.04,6,9,0
2053,61,Female,11,50.1,3075.34,One Year,Electronic Check,177,33.81,2,4,0
2054,64,Female,15,113.36,810.52,One Year,Electronic Check,60,24.14,3,7,1
2055,74,Female,64,51.05,1960.42,Month-to-Month,Mailed Check,305,31.3,4,9,0
2056,27,Male,13,56.05,146.47,Month-to-Month,Electronic Check,282,36.77,0,2,0
2057,47,Female,7,67.32,3053.36,Month-to-Month,Mailed Check,235,48.79,9,8,0
2058,42,Female,6,76.17,4125.69,Two Year,Mailed Check,170,6.96,2,3,0
2059,56,Male,56,100.87,3186.71,Month-to-Month,Mailed Check,216,16.34,5,2,1
2060,37,Female,64,39.03,3951.82,Month-to-Month,Bank Transfer,193,39.26,2,8,1
2061,22,Female,50,107.17,4019.53,Month-to-Month,Electronic Check,376,21.05,4,3,0
2062,18,Male,30,95.75,4269.96,Month-to-Month,Mailed Check,150,33.95,3,5,0
2063,47,Female,22,92.27,1406.65,One Year,Bank Transfer,71,7.52,1,6,0
2064,66,Female,25,28.68,4369.22,Month-to-Month,Credit Card,248,35.75,3,0,0
2065,20,Female,28,22.16,3305.06,One Year,Mailed Check,318,34.03,3,0,1
2066,62,Female,39,79.4,1519.66,Month-to-Month,Mailed Check,131,29.71,2,1,1
2067,31,Female,67,106.31,4937.74,One Year,Electronic Check,219,38.5,7,9,0
2068,73,Male,5,78.44,4755.89,Month-to-Month,Mailed Check,62,44.13,5,1,0
2069,47,Male,65,41.32,2914.76,One Year,Credit Card,246,41.64,0,3,0
2070,67,Male,15,29.05,4231.72,Month-to-Month,Mailed Check,144,7.25,8,0,0
2071,21,Female,67,89.96,1381.32,One Year,Mailed Check,316,37.48,2,9,0
2072,35,Female,40,92.18,2138.58,One Year,Electronic Check,368,23.04,3,6,0
2073,79,Female,69,37.25,1001.46,Month-to-Month,Mailed Check,100,17.36,9,5,0
2074,54,Male,43,22.82,2648.5,Month-to-Month,Credit Card,237,44.1,9,5,1
2075,42,Female,1,60.83,2530.41,Two Year,Bank Transfer,352,28.42,6,8,0
2076,65,Female,22,78.27,1142.78,Month-to-Month,Electronic Check,53,25.56,4,3,0
2077,18,Female,62,90.6,3396.73,Two Year,Bank Transfer,312,39.45,3,7,1
2078,70,Male,26,100.99,677.17,Month-to-Month,Credit Card,392,28.11,1,1,0
2079,63,Male,18,81.05,402.29,Month-to-Month,Mailed Check,80,43.04,4,7,0
2080,32,Female,48,31.09,1986.03,Month-to-Month,Bank Transfer,167,6.04,7,9,0
2081,26,Female,9,88.26,2108.14,Month-to-Month,Electronic Check,258,39.03,1,5,0
2082,32,Female,1,118.42,1666.73,Month-to-Month,Bank Transfer,251,9.03,0,7,1
2083,66,Male,9,110.56,1363.94,Month-to-Month,Mailed Check,135,12.04,5,2,1
2084,74,Male,23,107.17,1760,Two Year,Bank Transfer,79,9.79,0,3,0
2085,41,Male,45,50.22,900.54,One Year,Credit Card,206,12.68,8,5,1
2086,21,Female,2,95.08,2076.92,Month-to-Month,Mailed Check,258,36.86,7,0,0
2087,29,Male,14,105.11,4532.56,Month-to-Month,Mailed Check,92,33.11,3,0,0
2088,76,Female,38,87.83,1199.69,One Year,Mailed Check,134,12.26,6,7,0
2089,75,Female,40,45.06,3453.81,Month-to-Month,Credit Card,225,14.24,9,5,1
2090,54,Male,63,115.38,794.74,One Year,Electronic Check,280,5.87,3,3,1
2091,78,Female,16,65.08,1834.14,Month-to-Month,Credit Card,199,21.31,5,4,1
2092,54,Male,6,32.98,1673.76,One Year,Mailed Check,368,19.55,9,6,0
2093,60,Female,3,30.98,4691.44,Month-to-Month,Mailed Check,309,8.14,6,7,0
2094,77,Female,14,84.75,2197.11,One Year,Bank Transfer,395,41.9,8,9,0
2095,23,Male,66,63.77,3483.28,Month-to-Month,Credit Card,52,42.78,1,6,0
2096,56,Female,67,29.45,3052.07,Month-to-Month,Electronic Check,386,6.34,9,6,0
2097,73,Female,31,94.04,791.05,Month-to-Month,Mailed Check,284,14.05,7,6,0
2098,63,Female,33,99.93,4703.75,Month-to-Month,Credit Card,388,37.07,8,3,0
2099,41,Female,1,92.54,1794.76,Month-to-Month,Mailed Check,131,43.63,3,4,1
2100,28,Female,44,40.23,319.32,One Year,Electronic Check,301,4.51,7,9,0
2101,79,Female,15,88.98,1572.17,Month-to-Month,Electronic Check,356,45.22,9,6,0
2102,30,Female,37,21.07,1744.61,Month-to-Month,Bank Transfer,203,4.02,4,2,1
2103,51,Female,27,50.51,554.45,Month-to-Month,Bank Transfer,340,32.06,8,4,1
2104,42,Male,48,59.88,3137.89,One Year,Bank Transfer,385,2.08,1,6,0
2105,24,Male,27,103.52,1799.14,One Year,Electronic Check,320,46.48,0,1,0
2106,69,Female,12,59.04,3182.76,One Year,Credit Card,223,18.33,9,6,0
2107,21,Female,67,21.13,133.03,Two Year,Credit Card,73,32.79,5,5,1
2108,76,Male,30,55.23,4912.04,Two Year,Electronic Check,51,10.05,3,7,1
2109,25,Female,66,69.89,935.53,One Year,Electronic Check,236,16.74,5,6,0
2110,37,Male,7,114.9,3330.72,Month-to-Month,Credit Card,213,37.62,6,3,0
2111,46,Male,34,114.1,3607.34,Month-to-Month,Mailed Check,94,48.68,8,4,0
2112,71,Male,32,38.09,940.88,Month-to-Month,Credit Card,143,49.61,0,9,0
2113,70,Female,39,38.51,647.39,Two Year,Electronic Check,253,40.67,2,9,0
2114,68,Female,43,36.34,847.63,Month-to-Month,Credit Card,172,42.51,1,5,0
2115,62,Female,43,98.89,1309.41,Month-to-Month,Credit Card,86,48.5,4,1,0
2116,63,Male,3,20.6,924.34,Two Year,Electronic Check,167,2.98,9,9,0
2117,27,Male,46,32.72,3402.6,Month-to-Month,Mailed Check,390,9.34,7,5,1
2118,60,Male,32,73.8,2162.08,One Year,Electronic Check,189,3.58,4,9,1
2119,51,Female,43,44.76,2735.18,One Year,Bank Transfer,171,25.56,7,8,0
2120,74,Male,3,29.24,331.95,One Year,Bank Transfer,281,47.97,2,7,0
2121,43,Male,63,55.99,4320.12,One Year,Credit Card,278,29.54,9,4,0
2122,58,Female,40,47.42,935.8,One Year,Electronic Check,277,28.21,0,4,0
2123,66,Male,18,71.11,1864.75,One Year,Mailed Check,377,41.51,3,9,0
2124,75,Male,67,117.92,452.32,Month-to-Month,Credit Card,268,46.52,2,9,0
2125,20,Female,62,32.43,770.29,One Year,Electronic Check,204,35.23,7,1,0
2126,73,Female,10,57.27,3362.42,One Year,Credit Card,56,44.87,7,9,0
2127,23,Male,52,113.2,3493.68,Month-to-Month,Credit Card,52,9.59,7,2,1
2128,22,Female,46,107.69,3417.13,Month-to-Month,Electronic Check,53,25.67,2,8,0
2129,22,Male,55,59.43,2805.47,Month-to-Month,Mailed Check,265,18.87,7,6,1
2130,71,Female,46,89.9,4767.36,Month-to-Month,Mailed Check,313,17.29,5,7,0
2131,64,Male,60,28.79,2585.17,Month-to-Month,Bank Transfer,94,11.5,7,8,0
2132,40,Female,26,91.25,2302.12,One Year,Mailed Check,254,44.81,8,2,0
2133,66,Male,27,117.29,1312.97,Month-to-Month,Bank Transfer,250,23.07,0,4,0
2134,26,Female,38,73.75,584.36,Month-to-Month,Electronic Check,299,26.98,0,3,1
2135,52,Female,22,69.85,2785.96,Month-to-Month,Credit Card,261,14.54,3,3,1
2136,37,Female,26,38.73,1642.96,Month-to-Month,Credit Card,182,48.18,0,4,0
2137,75,Female,69,83.38,2667.72,Month-to-Month,Mailed Check,223,30.95,8,4,1
2138,66,Female,35,79.04,1109.98,Month-to-Month,Credit Card,118,1.03,8,3,0
2139,78,Female,66,85.19,4207.05,Two Year,Electronic Check,340,14.13,6,5,0
2140,76,Female,51,22.61,4998.52,One Year,Mailed Check,192,49.97,1,6,1
2141,59,Male,18,74.87,1679.78,One Year,Mailed Check,66,48.76,3,7,0
2142,52,Male,43,79.49,4227.41,Month-to-Month,Bank Transfer,381,27.69,3,2,1
2143,67,Female,12,40.75,4377.63,One Year,Electronic Check,297,28.64,9,3,0
2144,35,Female,3,40.83,4980.76,One Year,Bank Transfer,277,45.18,4,0,0
2145,79,Male,7,47.62,1779.33,Two Year,Mailed Check,220,35.72,4,0,1
2146,34,Male,6,91.17,3804.6,Month-to-Month,Bank Transfer,384,46.68,7,4,0
2147,41,Female,45,80.63,1221.16,Month-to-Month,Electronic Check,255,24.48,2,0,1
2148,20,Male,39,104.58,3161.5,Month-to-Month,Bank Transfer,140,48.82,6,8,0
2149,49,Male,51,49.57,3553.73,Two Year,Mailed Check,163,27.44,0,2,1
2150,52,Female,9,111.21,3731.49,One Year,Bank Transfer,71,32.6,0,9,0
2151,55,Female,23,94.37,1115.14,Month-to-Month,Mailed Check,186,5.05,2,8,0
2152,30,Female,12,59.5,4258.76,Month-to-Month,Mailed Check,352,30.97,0,4,0
2153,73,Male,62,29.53,2162.76,One Year,Bank Transfer,262,38.62,0,1,0
2154,78,Female,40,45.7,1160.21,Two Year,Credit Card,52,22.53,2,8,0
2155,64,Female,54,115.68,2758.4,One Year,Electronic Check,336,25.62,8,6,1
2156,42,Male,7,51.04,4330.45,One Year,Mailed Check,62,20.27,4,5,0
2157,26,Female,17,52.99,4838.73,Month-to-Month,Credit Card,51,48.48,3,0,0
2158,21,Male,50,38.96,3766.22,Month-to-Month,Electronic Check,312,24.35,6,2,0
2159,31,Male,24,100.69,127.55,One Year,Credit Card,334,7.18,1,4,0
2160,54,Male,2,47.56,760.03,One Year,Bank Transfer,181,2.41,5,4,1
2161,51,Male,33,53.03,473.74,One Year,Mailed Check,393,38.85,9,4,0
2162,28,Male,21,61.43,595.95,Month-to-Month,Credit Card,283,27.84,0,2,1
2163,58,Male,53,63.37,1976.87,Month-to-Month,Credit Card,292,1.14,3,3,1
2164,73,Female,46,61.13,1758.62,Month-to-Month,Electronic Check,222,19.74,5,5,0
2165,20,Female,45,70.37,657.06,Month-to-Month,Electronic Check,313,45.79,9,2,0
2166,76,Female,9,101.45,4422.95,Month-to-Month,Mailed Check,91,47.44,3,7,0
2167,45,Male,6,101.93,3115.6,Two Year,Credit Card,194,3.62,6,2,0
2168,46,Female,51,99.83,4002.67,One Year,Mailed Check,389,7.05,2,3,0
2169,26,Male,35,30.11,1920.59,Month-to-Month,Electronic Check,374,1.24,2,5,0
2170,20,Female,53,99.97,2110.16,Month-to-Month,Mailed Check,346,43.57,9,6,0
2171,42,Male,19,32.03,1656.34,One Year,Bank Transfer,103,4.47,7,2,0
2172,51,Female,69,32.47,2248.29,Month-to-Month,Mailed Check,209,6.29,1,8,0
2173,29,Male,25,114.79,3090.85,One Year,Bank Transfer,272,12.15,0,4,1
2174,59,Female,11,101.94,2515.62,Month-to-Month,Mailed Check,272,45.95,4,4,1
2175,26,Male,17,75.24,4205.79,Month-to-Month,Mailed Check,92,34.72,6,8,0
2176,32,Female,36,107.5,4510.68,Month-to-Month,Bank Transfer,118,31.23,3,2,0
2177,57,Male,21,118.94,2401.45,Month-to-Month,Electronic Check,149,39.45,7,1,1
2178,42,Female,18,81.06,1274.77,Month-to-Month,Mailed Check,253,34.97,0,2,0
2179,22,Female,60,81.29,4731.44,One Year,Electronic Check,257,37.55,4,4,0
2180,28,Female,18,95.44,3701.69,One Year,Credit Card,321,4.61,1,6,1
2181,76,Male,1,43.21,3236.62,Two Year,Electronic Check,210,29.9,2,6,0
2182,51,Male,14,36.71,3752.53,One Year,Credit Card,203,37.91,5,2,0
2183,41,Male,8,95.96,472.31,Month-to-Month,Electronic Check,328,28.72,1,9,0
2184,77,Male,66,54.49,431.37,Month-to-Month,Electronic Check,138,1.58,7,8,0
2185,32,Male,51,33.51,850.29,One Year,Credit Card,231,11.34,3,7,0
2186,55,Female,60,51.49,822.51,Month-to-Month,Bank Transfer,389,48.18,9,4,0
2187,25,Male,34,55.86,2161.29,Two Year,Electronic Check,96,35.53,6,1,0
2188,76,Female,36,116.52,871.28,Month-to-Month,Credit Card,293,34.74,4,9,0
2189,22,Female,62,89.8,4287.18,Two Year,Electronic Check,298,33.35,6,9,0
2190,65,Male,1,73.09,2932.67,Two Year,Electronic Check,290,7.26,6,3,0
2191,43,Female,42,116.89,1904.48,Month-to-Month,Electronic Check,167,1.2,9,7,0
2192,35,Male,1,110.31,441.15,Month-to-Month,Electronic Check,213,22.59,1,7,0
2193,23,Male,54,71.2,2996.04,Month-to-Month,Mailed Check,340,22.77,5,0,0
2194,54,Male,47,110.57,671.01,Month-to-Month,Electronic Check,220,40.78,7,0,1
2195,77,Female,39,60.43,3741.78,One Year,Credit Card,54,9.9,7,3,0
2196,65,Male,30,43.04,4033.51,Month-to-Month,Electronic Check,309,14.48,8,5,1
2197,30,Male,7,43.27,2765.48,Month-to-Month,Credit Card,107,4.83,4,2,1
2198,45,Male,22,86.23,833.05,Two Year,Credit Card,249,20.59,9,0,0
2199,22,Female,50,70.11,3955.63,Two Year,Bank Transfer,187,13.54,2,3,0
2200,30,Male,45,85.9,1608.36,Month-to-Month,Credit Card,367,13.88,4,5,0
2201,34,Female,10,88.61,1191,One Year,Credit Card,286,13.45,5,4,0
2202,67,Female,14,22.23,2405.73,Month-to-Month,Bank Transfer,197,12.34,8,0,1
2203,57,Male,46,25.4,4620.97,One Year,Electronic Check,337,16.67,8,3,0
2204,62,Female,6,73.27,1557.13,Month-to-Month,Mailed Check,353,27.3,3,5,0
2205,49,Female,21,39.1,4537.33,Two Year,Bank Transfer,268,22.45,9,9,0
2206,79,Male,62,83.25,362.9,One Year,Mailed Check,226,4.11,4,5,0
2207,46,Male,19,75.22,509.27,Month-to-Month,Electronic Check,331,21.87,7,5,0
2208,68,Male,62,78.58,3522.95,Month-to-Month,Electronic Check,212,42.47,8,8,0
2209,75,Female,53,50.25,1033.9,Month-to-Month,Mailed Check,333,5.93,0,7,1
2210,20,Male,24,83.98,1651.44,One Year,Mailed Check,370,47.27,2,6,0
2211,73,Female,56,102.95,768.23,One Year,Credit Card,235,16.12,3,9,0
2212,57,Female,62,119.81,1728.02,One Year,Electronic Check,55,1.71,8,3,0
2213,51,Female,34,103.84,1474.25,One Year,Bank Transfer,99,13.4,0,2,0
2214,57,Female,22,75.75,3708.05,One Year,Bank Transfer,354,4.41,9,2,0
2215,44,Female,68,39.34,3539.91,Two Year,Electronic Check,95,28.75,7,2,0
2216,30,Male,57,88.14,4779.14,One Year,Mailed Check,266,16.5,1,9,0
